“本人房子免费送，已经供了5年”，多地再现免费送房，业内提示“购房者还需多方核实”
说白了就是零首付的花招！,760515380645165,我梦见燃烧的雪,"[['一语击中[赞]韭菜还以为中大奖了[捂脸]', 54660882174, '专利活塞环'], ['一语中的，就是这个[泪奔][泪奔]', 5227157819, '四日优选'], ['炒房而已', 51676289231, '打劫咯嘛'], ['打死都不能降价[捂脸][捂脸][捂脸]', 25912841194, '锦青锦青'], ['回答正确[捂脸][捂脸]', 92138373844, '包谷菠萝'], ['都是一个贪字，没钱就敢买房还不是想着房价能一直涨！', 3879490481036120, '北大西洋约聊组织'], 6]"
以前看过一个故事：男销售包装成富二代，专泡家里不富裕的傻傻女，让女的以为遇见了白马王子坠入爱河，然后以女方名字贷款买房并送房，之后用合理的理由退出，并把房白送女生，然后女方继续还贷[捂脸][捂脸],2881134601189547,勇立潮头小土坑,"[['这个是开发商的套路', 2186259031664216, '端庄优雅溪流le'], ['可怕…套路⋯', 63271515794, '进取辰星2ow'], ['现在就有这么干的，很常见，尤其是省会级的大城市', 2739637073754631, '这位高老板'], ['张口就来？', 85060775850, '听雪楼丶东邪'], ['你以为钱是咋来的？[灵光一闪]', 110440672562, '霸道1949'], ['男销售这样就把房子卖出去了，工作也保住了，提成也拿到了[呲牙]', 50792550085, '胡须5188'], ['财色兼收[捂脸]', 1446578907002459, '小哥皮一下'], ['这不是故事，是真的，好像是广州还是深圳，中介这么干的', 106028303258, '聪慧天成'], ['那女的就继续还呗', 4483465977, '金陵彭于晏分晏'], ['0首付，套路。', 92403207642, '2024我们会更好'], ['那时候房价还没那么高，房子是女方名下，后来房价涨了，男的后悔了，女的转手房子还赚了一笔钱[灵光一闪]', 2858348797244312, '热闹香瓜zR'], ['现实是疫情过后房价降了！贷款没降！房子由一百万降到六十万卖不出去！贷款每月照旧还，还是三十年！', 50877038027, '星河50877038027'], ['偷鸡不成，蚀把米', 104180457962, '枫桦苇岸'], ['美女也玩了，钱也赚了，确实有', 82365063689, 'Gegdv6363'], ['首付呢？谁出的？女人都傻？', 111634660251, '我是你的大豆哥'], 15]"
按理说拍卖了不该补，抵押物就是房子，剩下是借贷方的责任。成本覆盖了不少，卖个6折都有赚头。,108782992993,卡尔萨斯WOOD
有些房子业主实在是供不起了，如果断供法院强拍，经济损失巨大，重要的是个人征信有污点，于其便宜了银行，还不如给个人，卸掉负担！,58847403522,正能量橙子wi,"[['美国次贷危机也没让个人征信有问题。我向银行借款，用房屋抵押，我无法还款，银行收回房屋。又不是信用贷款，跟个人征信有啥关系？', 2714047533025239, '乐天派水滴yq'], ['你说了没用，如果那样的话都贷款买房了。反正下跌是银行承担风险。', 92563474460, '博学的星空sc'], ['银行要赚钱，难道银行承担点风险不应该吗？？？', 99530091846, '认真的奶酪DA'], ['银行经营的是借款人的信用风险，不是房产的风险，不然银行直接投资房地产就行了', 85330317253, '李帅'], ['抵押物价值不足以覆盖债务时，就需要你继续拿钱了', 84080272394, '大咩灬ming'], ['如果有风险的话，银行会贷款给你吗？', 3228585456572944, '海边漫步0411'], ['这就是银行把控风险的手段，讲好麦子再吃面。', 3800334483856752, '满足'], ['国情不同[狗头]', 4485601502433912, '缤纷熊猫eJ'], ['逾期。贷款逾期', 1953188457744382, '12356497253'], ['银行不把控风险，把存款人的钱都亏了，破产了，存款人怎么办？金融风险关系到千家万户，关系到国家经济命脉，金融必然要求风险最低化', 92823504005, '用户似水流年12708840'], ['借钱和投资分得清吗？以后你都借钱做生意，亏了算债主投资失败不用还钱了是嘛？', 104701901774, '凯风自南6997'], ['银行啥时候承担过风险了？如果这样，你把钱敢存银行吗？', 74723014599, '记忆中的罐罐茶'], ['法院强拍价格低于银行合同交易价格，房主还要另外补足不余差价。而且通常进入法院拍卖流程的房屋产权人基本已经征信崩了，否则人家银行不至于费劲打官司', 1367412279092328, '无忧的明镜A8'], ['你看看贷款合同在说话，我国的贷款合同是当房屋价值不能覆盖未偿还贷款额是需要贷款人增加抵押物或者提前偿还部分贷款来降低未偿还贷款额度的[捂脸]', 106091799779, '步步高升PLUS'], ['专家已经解读过了 你是像银行贷的款 虽然你是贷款买房 房不在了款也是你贷的 所以你得继续还', 2836388183540238, '德才兼备书签Ejh'], ['1.美国次贷危机很多人破产2.你抵押给银行的房产市值需要能覆盖贷款余额，房子大幅度贬值不能覆盖贷款余额需要补充抵押物，否则银行拍卖你的房产，剩余的贷款仍然需要归还给银行，也就是房子没了还欠着银行的钱。', 6396411341, '盖盖茨'], ['关键你这房子银行回收回去拍卖掉抹平不了贷款，差额部分还是需要你承担呀', 2757174737242942, '糟糕的鸡蛋'], ['讲好麦子在吃面怎么理解', 95563590427, '世间红尘微梦'], ['征信是法律概念，不是道德概念', 70385914799, '草根思考者'], ['房屋拍卖之后，还有欠款就个人征信不好', 4868451167, '安徽的忧郁的怀疑人生'], ['1.美国次贷危机很多人破产2.你抵押给银行的房产市值需要能覆盖贷款余额，房子大幅度贬值不能覆盖贷款余额需要补充抵押物，否则银行拍卖你的房产，剩余的贷款仍然需要归还给银行，也就是房子没了还欠着银行的钱。', 6396411341, '盖盖茨'], ['关键你这房子银行回收回去拍卖掉抹平不了贷款，差额部分还是需要你承担呀', 2757174737242942, '糟糕的鸡蛋'], ['讲好麦子在吃面怎么理解', 95563590427, '世间红尘微梦'], ['征信是法律概念，不是道德概念', 70385914799, '草根思考者'], ['房屋拍卖之后，还有欠款就个人征信不好', 4868451167, '安徽的忧郁的怀疑人生'], ['这就不公平了，银行贷款产生收益，给你贷款的银行也应该承担风险。', 2714047533025239, '乐天派水滴yq'], ['如果你的房子被拍卖了，不够还房贷的，你还要继续还上银行欠款，不还就进入黑名单了', 2845135190374510, '刀锋2099'], ['银行的风险就一是信用风险就是你耍赖转移资产说什么也不还，二是真还不起砸锅卖铁也还不起，当然这两种情况都会计入征信上黑名单，黑一辈子', 106091799779, '步步高升PLUS'], ['你跟它讲道理，它跟你讲法律', 72824719999, '鲜哥哥的翻身仗'], ['你向银行贷款，连本带利要还200万，然而你得房子只能卖一百万，剩下的一百万，你自然需要还给银行，这是中国的规定，我们不管美国怎么规定', 5976903704, '命运多舛总是愁'], ['所以各地出台限跌令啊', 5976903704, '命运多舛总是愁'], ['不是信用风险，是房产抵押。要不怎不给办房产证。', 106735746520, '娟子285765761'], ['你能跟美国比，还是中国能跟美国比？', 3331635909, '我说两广咬我啊笨'], ['降低风险，不是掠夺。打着合法的名义掠夺。不能承担风险，不能把控风险就不要把钱贷出去，这样开银行傻子都能赚钱。', 106735746520, '娟子285765761'], ['美国就这样', 135979752764862, '郑咏毅'], ['你试试', 2506495142410125, '海中捞火锅'], ['不懂就问，买恒大，现在还需要每个月缴按揭吗？', 97829637885, '玩转海外TikTok'], ['给人只能说明房价比贷款还便宜[灵光一闪]', 3032097494, '一生悬命8858656'], ['[赞]', 5546815222, '过分解毒'], ['这是跟新房竞价啊，搞不好以后得贴钱送', 3092288372218352, '多才多艺高山HP'], ['你试试', 2506495142410125, '海中捞火锅'], ['不懂就问，买恒大，现在还需要每个月缴按揭吗？', 97829637885, '玩转海外TikTok'], ['给人只能说明房价比贷款还便宜[灵光一闪]', 3032097494, '一生悬命8858656'], ['[赞]', 5546815222, '过分解毒'], ['这是跟新房竞价啊，搞不好以后得贴钱送', 3092288372218352, '多才多艺高山HP'], ['借米下锅是要付出代价的，买不起就别买，有钱人不是那么好装的……', 4116224743316255, '多才多艺苹果NF'], ['对头，买不起就租', 616161760511678, '雨润无声'], ['便宜了银行？一点也不便宜，等什么时候大家都把房子给银行的时候，银行系统也就崩溃了', 3949892085754525, '简单豆花QP'], ['中间卖房有资金问题的话，跟容易扯皮', 52380730004, '手机用户52380730004'], ['不便宜银行，难道给个人就便宜个人了？', 1173907006040999, '火箭01'], ['额……这啥逻辑', 4306106452290797, '认真的柑桔So0'], ['你想多了，供不起房贷免费送人就行了？[捂脸]', 89019277559, '普罗米修斯'], ['过户麻烦，最担心的是房主有经济债务', 104180457962, '枫桦苇岸'], ['主要是不便宜啊。文章说的跟小区在售的相差无几。便宜这几万块。我买新的多好[捂脸]还没风险[捂脸]原房主还是不想打断骨头卖啊[捂脸]', 52649222522, '过来叫乐哥'], ['https://m.toutiao.com/is/iN1wFJmB/ - 春节消费观念大调查：为什么我们为高价商品买单？奢侈还是节俭？ - 今日头条', 2510873781875272, '逆光寻影子'], ['不就找个代持人还贷款吗？还不能过户[捂脸]', 1200295764558221, '霸斯爵勒辛德'], ['这个想法高尚[赞][赞][赞]', 25912841194, '锦青锦青'], ['寅吃卯粮', 108705609627, '佐大侠'], ['这个办法可以的不能给银行', 3010926199975400, '睿智海登5b5h'], ['能出租2000块一个月，那不自己出租算咯', 3092288372218352, '多才多艺高山HP'], 60]"
我这种没远见的人，还是默默选择拿50万回农村建个三层小别墅[我想静静],99892560258,甮䛒,"[['城里的进步生活！', 1820431547377015, '朦胧'], ['如果城里的工业就业率被自动化和智能机器人取代，配套的服务业又不能满足就业需求，那回农村才是最好的选择~虽然现在还没到那一步，但早做打算还是有必要的~', 1706040026208847, '我叫阿涛'], ['其实也不是因为城里就业问题，其实讲真的我在深圳从毕业出来到现在也有快十年了，从生活质量上说我个人觉得农村生活更高，空气质量明显差别，同样的开窗户桌面上深圳的尘埃一天的量可能等于老家一个礼拜以上的量，深圳的饮用水源没几天水杯就有一层白色沉淀物，老家的井水基本没见过。当然要是比较出行便捷和物资丰富性，就没什么好说的', 99892560258, '甮䛒'], ['教育医疗', 1820431547377015, '朦胧'], ['还是在长沙生活好，房价低，教育好，长郡中学清北升学率全国前几，医疗有全国属一属二的医院，湘雅医院', 1242886966086300, '非凡湖泊3s3'], ['在深圳小孩上个幼儿园一年要十万左右[我想静静]，我一些年轻大的朋友的小孩高考还不是大多在三本线和二本之间，该玩的还是玩，沉迷游戏的还是沉迷游戏', 99892560258, '甮䛒'], ['城里与乡下', 1820431547377015, '朦胧'], ['聪明与勤奋，天才与高级教师', 1820431547377015, '朦胧'], ['回不来了，农村不批建', 4397655436828734, '有缘相遇即是缘'], ['我广西老家这边可以批啊，有宅基地可以申请，大概是一到两个礼拜就批下来公示了，让村里的人签个字承认且没有宅基地纠纷就ok了，只是面积不能大于150平', 99892560258, '甮䛒'], ['[呲牙]改好了就是违建了。', 2106284403591928, '陶山茶客'], ['50万建三层别墅的价格已经没有了，主体都够呛[捂脸]', 14351096422, '阿璞4'], ['20到30万主体够了，我们这边人工费没那么高的，又不是请专业的，砌砖的都是村里或附近的人，包吃也就180到200一人一天，装水电5块到8块一平，刮墙也是200块一天，瓷砖自己进货，花钱贵的也就是打地基请机器和楼层水泥浇灌，这要请团队的，其他小工像大块落地窗要立起来或吊上楼上叫村里的人帮忙一小会，一人一包烟即可', 99892560258, '甮䛒'], ['够吗', 6225819427, '儿童益智游乐'], ['三层根本住不完，好好盖个两层足矣。', 65204648546, '枫香港城'], ['还是农村好啊', 81856753784, '鳝鳄鱿鲍'], ['住别墅比鸽子楼舒服多了', 505430117187940, '岁月神偷959'], ['城市套路深，我要回农村这句话你懂的！在自己老家建个三层的房子都比在大城市里买个上千万的别墅住还好[捂脸][捂脸][捂脸]', 75478529143, '吳宽佳'], ['人家农村已经有别墅了，又在城里买了几套房', 73327916191, '拾光里的茉莉花'], ['广东那边物价这么低吗？我们这双包1600左右/平，围墙1600一米（如果苏式庭院围墙2000左右一米）。今年起政策只允许盖两层了，单价涨到1800了。', 3246203208729396, '成熟暖阳GG'], ['还是农村好啊', 81856753784, '鳝鳄鱿鲍'], ['住别墅比鸽子楼舒服多了', 505430117187940, '岁月神偷959'], ['城市套路深，我要回农村这句话你懂的！在自己老家建个三层的房子都比在大城市里买个上千万的别墅住还好[捂脸][捂脸][捂脸]', 75478529143, '吳宽佳'], ['人家农村已经有别墅了，又在城里买了几套房', 73327916191, '拾光里的茉莉花'], ['广东那边物价这么低吗？我们这双包1600左右/平，围墙1600一米（如果苏式庭院围墙2000左右一米）。今年起政策只允许盖两层了，单价涨到1800了。', 3246203208729396, '成熟暖阳GG'], 25]"
听说我们这边离婚的不少。房卖男方，男方当老赖去。,817643268085543,雨落我生
140万的市价126万有人接盘简直是烧高香了。,2019140903895135,Love川西,"[['我们这边碧桂园两百多平的大复式开始差不多两百万，，，后面入住后问题多多，地下车库大门口地段每次下大暴雨都会被水浸，年年都是这样子，现在八十万都没人要，普通那些六七十七八十万现在二三十都没人要[捂脸][捂脸]', 888884799486100, '点烟抽0寂寞o'], ['200平80？哪里呀', 804468214207275, '热闹钢笔8ph'], ['韶关的，一年被水浸三四次，短的一两天长的个把礼拜还是靠近市区，，想修还修不了，一动附近十来公里的排水都要改差不多等于是废了', 888884799486100, '点烟抽0寂寞o'], ['哈哈', 2309448481383245, '海颜'], ['好羡慕，200平还是复式楼。我们这里100平都还要60多万。', 668141121727992, '我C肥而不腻'], ['合伙修一下嘛，单干肯定不行滴', 3619180597216957, '信任是不可侵犯的'], ['天呐，太坑了吧，必须维权', 70385914799, '草根思考者'], ['实际值40万', 108241052042, '高冷春风lp'], ['2万就不错了', 2854752122044983, '江西的周公子'], ['有70粒收入就算吜了', 6627496296, '不倒翁100475856'], ['真是异想天开，100万有人要都是很不错的。', 584584085905806, '青涩荷叶6Ez'], ['八九十万能有人接盘就是幸运了', 104180457962, '枫桦苇岸'], ['成本10万元。', 5495875556, '红尘如梦轩56996856'], ['接手的人除非脑子被坑了', 4435847863347676, '辉爷'], 14]"
8090后的这一生应该载入史册了吧,1341851472505864,思念,"[['自不量力，自作自受。盲目攀比，随波逐流……', 1653301279466167, '无双奶酪i4R'], ['这是社会的错，又不是这代人的错[狗头]', 1279483910300708, '番茄1279483910300708'], ['连教育都和房地产捆绑在一起的时候，就不完全是个人的错。', 58621130332, '今年心想事成888'], ['众生皆苦，你去看看古代哪个年代不载入史册', 102940341768, '小马搞笑配音'], ['魔幻的80后一生', 110221318677, '上行如风'], ['90后自己买房的不多吧，要买也差不多父母辈给他们买的', 92657351510, 'sjk金库'], ['90自己买房的不多，但几乎人人都要还房贷[捂脸]', 92500690171, '雾起独山下'], ['不会吧？这个我不清楚，身边90后的好像都父母买房父母还贷', 92657351510, 'sjk金库'], ['浙江人做生意的多，你身边的人和国内平均水平相比，应该属于比较有钱的。', 4347915298147059, '小科内塔'], ['90后的工作没几年，怎么买房，结婚生子，现在养个孩子开支多大，能平衡收支不错了还怎么还贷', 92657351510, 'sjk金库'], ['90后背上房贷的还少吗[捂脸]', 2374536697236167, '芒果树上吃芒果'], ['你那边房价高。我这边房价不高，很多年轻人都是自己存点钱然后再借点钱买房，父母不拿钱。', 99260807670, '是欧嘉呀'], ['嗯我们这边买套房200 W起步，还是现在跌了的价格', 92657351510, 'sjk金库'], ['00后上史册的概率更大[灵光一闪]', 110440672562, '霸道1949'], 14]"
白送都不要，除非过户给我,110924443045,躺平晒太阳,"[['过户给你后面的贷款万一是高利贷的月供呢？天上掉馅饼就是陷阱远离', 791288021786348, '活泼清风iM'], ['想得美[呲牙]', 54236767656, '看不锈钢锅'], ['傻瓜，人家之所以要送，说明她这套房子的价值远远低于她目前还欠银行的贷款[我想静静]', 2745107147, '我不是印度人'], 3]"
郑州金水区有吗 房贷我来还[呲牙],93056175459,恪守8035,"[['[微笑]你知道为啥免费给你不？因为剩下的房贷总额比现在去买新房的总价还高。 资不抵债了解一下', 52933154319, '小新gx'], ['可以全款购买赎回根本不用贷。我买了二手的，因为缘份打着救前业主的心全款给前业主帮他赎回了房产证，否则我估计他真的再没人接手只能再亏一套房钱[捂脸]', 4689550529, '上官真然'], ['你是好人！', 1912738035284782, '静听风吟蓝雪花'], ['讲了不能实际居住或者出租，意思是送给你也不能住，不能出租，但是可以还房贷[捂脸]', 6661107806, '月光酒馆儿'], ['真有人争先当韭菜', 54660882174, '专利活塞环'], ['最好不要买这种，买时没办法过户到时被查封有你哭的', 2911103947902480, '奋发西柚w'], ['厦门漳州港的要吗？', 1675517250, '风中等待日出'], ['当年一万多买的吧', 3966683619016840, '新用户无名'], ['有来吧', 1058174760136751, '郑州资产配置'], ['郑州市民快来吧，这有一个[灵光一闪]', 2678037097743803, '落羽又飞鹰'], 10]"
作为穷人，还是等保障房吧，地段房型周围环境都不重要，有个遮风挡雨的地方得了，还要什么🚴🏻‍♀️,1183823570,每天都要活得好好的,"[['谁知道保障房是什么价位？', 104180457962, '枫桦苇岸'], ['听说比商品房便宜一半，看看再说[狗头]', 1183823570, '每天都要活得好好的'], ['只有居住权，没有转卖权', 104180457962, '枫桦苇岸'], ['也不便宜，对穷人来说，公摊大，而且户型一般不咋好', 3092288372218352, '多才多艺高山HP'], ['后面有配售型保障房，价格估计是三分之一', 2216384154, 'xiao195963546'], ['基本住房保障！', 1820431547377015, '朦胧'], 6]"
免费送?天上会掉馅饼？其实就是一个大坑,111266411927,我希望从心开始,"[['这是掉馅饼吗，这是调冰雹[呲牙]', 1508182209346718, '高考动态'], ['不是坑！几年后再免费送你，你真的不会要也不敢要！', 1691482807872995, '用户6631761220233'], 2]"
