64404398082,"[989, 15, 280]"
101887320069,"[1097, 37, 17]"
4494491654,"[802, 17, 532]"
4438045410983943,"[279, 182, 202]"
1187923365208072,"[136, 8, 416]"
104903327758,"[557, 16, 12]"
5774286865,"[3332, 54, 4321]"
931974405693460,"[2852, 13, 254]"
79006466072,"[52, 31, 58]"
111073517595,"[40000, 148, 399]"
3438297115,"[23000, 670, 60]"
1425382831562781,"[74, 21, 3]"
4263469086,"[779, 10, 17]"
25976363286558,"[129000, 3615, 64]"
1253090372624413,"[1653, 10, 206]"
3799526423142431,"[6568, 34, 41]"
54444982307,"[53, 2, 298]"
58523000868,"[10000, 22, 318]"
4235509797,"[311, 12, 51]"
6019964966,"[16000, 362, 4460]"
4165417938460711,"[300, 1, 38]"
20735639592,"[5038, 26, 24]"
4171970101911588,"[11000, 21, 39]"
2093902461141036,"[30000, 219, 399]"
63406514223,"[1632, 37, 89]"
57192800304,"[12000, 30, 350]"
276730939179060,"[790, 4, 171]"
918827378933812,"[50000, 111, 194]"
85925322809,"[33000, 60, 1309]"
101988614203,"[7021, 21, 115]"
2084266910416957,"[77, 1, 22]"
144764310126653,"[5402, 12, 67]"
62932983872,"[19000, 84, 442]"
107692531778,"[6513, 133, 135]"
61031874627,"[8731, 104, 67]"
1684868455727172,"[11000, 10, 18]"
54830899267,"[6301, 138, 512]"
2674278469,"[4154, 44, 2736]"
2581299875291207,"[527, 2, 38]"
110325219400,"[3867, 18, 33]"
69709537351,"[4304, 17, 71]"
57069486154,"[2029, 17, 13]"
63415042123,"[151000, 1912, 3798]"
78797046816843,"[17, 1, 48]"
73110536270,"[19000, 73, 132]"
105371721809,"[2247, 378, 5000]"
6739435601,"[1, 6, 59]"
52401193046,"[3675, 8, 121]"
105647054936,"[268, 124, 224]"
1450997061525592,"[9404, 21, 26]"
809660118212699,"[111, 3, 10]"
2295425821057117,"[19000, 312, 289]"
84572807264,"[3457, 18, 67]"
103097942121,"[6924, 12, 355]"
103350632554,"[37000, 137, 84]"
107775901805,"[2793, 124, 53]"
3536483523494000,"[2499, 5, 8]"
6330368117,"[18000, 71, 1000]"
11472773237,"[5154, 196, 231]"
6916219002,"[24000, 63, 109]"
6078414971,"[17000, 67, 304]"
4045783165,"[40000, 140, 1197]"
1445205041225853,"[2934, 6, 19]"
1301443425083518,"[123, 3, 123]"
3258048641,"[1073, 47, 32]"
111180095627,"[4096, 4, 92]"
10332774542,"[20000, 220, 376]"
92443140240,"[36000, 489, 464]"
108110389393,"[5569, 208, 1673]"
50489376914,"[120, 1, 27]"
