109065945090,"[32000, 853, 4999]"
68396851203,"[11000, 64, 122]"
3020742660,"[7440, 478, 136]"
2524096330989576,"[6407, 6, 100]"
53017010186,"[37000, 112, 753]"
103978541071,"[17000, 198, 273]"
6427746328,"[4, 16, 2]"
91762032665,"[3599, 16, 353]"
3795969068769304,"[0, 0, 0]"
10474872856,"[6486, 79, 1]"
6320496671,"[3695, 33, 35]"
77247496224,"[235000, 226, 1585]"
3171639329,"[212, 46, 1283]"
65648189472,"[13000, 44, 26]"
55298146342,"[2680, 414, 3728]"
1559563440758828,"[360, 0, 18]"
53308882992,"[2015, 123, 1369]"
2906757942476856,"[781, 88, 570]"
4509368379,"[43000, 272, 387]"
84661608519,"[7164, 41, 220]"
4209363463438408,"[12000, 279, 284]"
5989187657,"[12000, 73, 142]"
1648746572,"[73000, 1317, 388]"
3297722445,"[18000, 91, 86]"
3399319321059404,"[90000, 600, 339]"
3140645892653139,"[149, 3, 32]"
109637263447,"[1525, 8, 38]"
3848560728,"[93, 12, 28]"
67095519330,"[47000, 331, 370]"
6111125605,"[81, 20, 187]"
92315033701,"[46000, 104, 97]"
50964832359,"[11000, 56, 107]"
7008985189,"[10000, 55, 292]"
56705679465,"[1791, 13, 16]"
62735007850,"[12000, 126, 834]"
364643658760300,"[1231, 8, 96]"
53086748788,"[5644, 59, 151]"
3711560542847095,"[16000, 131, 162]"
712116633075832,"[2456, 11, 88]"
4441639823605885,"[1276, 10, 57]"
360245304500350,"[46, 3, 225]"
3991912574,"[13000, 25, 193]"
111404499074,"[11000, 47, 449]"
75307917444,"[9043, 36, 261]"
70830361673864,"[20, 34, 47]"
66065850507,"[31000, 310, 23]"
80626999435,"[41000, 36, 88]"
78477861007,"[24000, 8108, 407]"
4823048339,"[9556, 56, 93]"
59557421206,"[13000, 75, 708]"
97844052122,"[138, 8, 8]"
54868344987,"[2900, 10, 62]"
99740295325,"[36000, 96, 1325]"
4129368062566558,"[15000, 22, 66]"
55688274087,"[6426, 24, 137]"
3781976236,"[1245, 13, 97]"
83399147704,"[44000, 115, 25]"
2176675263291579,"[7695, 15, 19]"
21524758715,"[1373, 52, 14]"
92668281019,"[541, 48, 546]"
50049728701,"[11000, 27, 49]"
5563711686,"[10000, 33, 146]"
106912489670,"[916, 50, 20]"
53493244103,"[23000, 36, 27]"
103694958793,"[361, 4, 57]"
23489585354,"[783, 14, 30]"
57707077830,"[59000, 102, 317]"
66602623180,"[442, 6, 212]"
2411741393,"[2950, 58, 26]"
2387772750962900,"[1239, 134, 154]"
3135406293,"[16000, 22, 106]"
